Cod_Cli-Cod_cli,PROVINCIA,TOTAL_VOL,Uds_AH,Uds_DNT,Uds_VH,Resto_Farmacos,MUESTRA,"Facturacion estimada",Diferencia,"Cuota total mercado","Cuota actual","Cuota potencial",,,,
anon_S155,ALICANTE,0,31300,197,370,"1930342,551",0,"455092332,1827862","456991941,7337862","6,789642284191699E-05","2,927472074515945E-07","6,760367563446539E-05",,,,
anon_S156,ALICANTE,0,136500,664,598,"2196078,565",0,"1484953849,2074912","1487014689,7724912","0,00022154417316358745","3,481918165635315E-07","0,00022119598134702392",,,,
anon_S157,ALICANTE,0,81700,889,1589,"41784277,98",0,"2046407419,8809285","2088112475,8609285","0,0003053089091188327","6,2464651454828294E-06","0,00029906244397334984",,,,
anon_S158,ALICANTE,0,3000,633,923,"744335,3115",0,"1431541714,0473056","1432284605,3588057","0,00021357547613823523","1,1172906584551997E-07","0,0002134637470723897",,,,
anon_S159,ALICANTE,0,39600,77,33,"694680,5963",0,"176782747,2739641","177437937,8702641","2,6374683358206717E-05","1,0956566597893208E-07","2,6265117692227786E-05",,,,
anon_S160,ALICANTE,"9523746,907",0,4,50,"771271,2031",1,"18320877,31958909","19092202,52268909","2,733339907880695E-06","1,1507603717935373E-07","2,618263870701341E-06",,,,
anon_S161,ALICANTE,0,7300,383,712,"314157,9028",0,"875906840,6475167","876214793,5503167","0,00013067884694406388","4,812251652836114E-08","0,00013063072442753552",,,,
anon_S162,ALICANTE,0,28800,356,336,"3347046,98",0,"801349443,8053628","804668382,7853628","0,00011955543267402454","5,037547374808672E-07","0,00011905167793654368",,,,
anon_S163,ALICANTE,0,42600,181,158,"553812,8907",0,"409463004,04207975","409974555,9327797","6,108886328015829E-05","8,903098522522896E-08","6,099983229493306E-05",,,,
anon_S164,ALICANTE,0,0,753,1143,"23284674,84",0,"1717498758,2755916","1740785329,1155915","0,00025623816020593846","3,4741847939021328E-06","0,00025276397541203633",,,,
anon_S165,ALICANTE,0,58500,333,397,"9625593,1",0,"757857103,9148715","767424927,0148715","0,0001130666960138711","1,4449042487550783E-06","0,00011162179176511602",,,,
anon_S166,ALICANTE,0,66300,141,150,0,0,"321462438,7797125","321396429,7797125","4,7959827331071835E-05","9,934886557592304E-09","4,794989244451424E-05",,,,
anon_S167,ALICANTE,0,186600,185,208,"11101922,04",0,"427001929,45633185","437917644,4963319","6,37055417251834E-05","1,6842229472555988E-06","6,202131877792781E-05",,,,
anon_S168,ALICANTE,0,0,220,357,0,0,"503491334,6343458","503491911,6343458","7,511719740389799E-05","8,608414866469582E-11","7,511711131974932E-05",,,,
anon_S169,ALICANTE,0,30000,30,14,"1156345,675",0,"73618885,33059736","74745275,00559735","1,0983395267466788E-05","1,7700059819230531E-07","1,0806394669274481E-05",,,,
anon_S170,ALICANTE,"150234419,5",53000,61,53,"7447885,291",1,"146949020,5233457","154344019,81434572","2,1923711141877173E-05","1,1190938268634697E-06","2,0804617315013705E-05",,,,
anon_S171,ALICANTE,0,1065000,335,297,"13266137,3",0,"759804114,5056899","772005883,8056898","0,00011335717564844951","2,138194383101081E-06","0,00011121898126534843",,,,
anon_S172,ALICANTE,0,279100,366,270,"6987664,109",0,"822336698,5310708","829045898,6400708","0,00012268657644503266","1,084242550067561E-06","0,0001216023338949651",,,,
anon_S173,ALICANTE,0,45000,30,19,"652769,1233",0,"73542134,09026314","74149952,21356314","1,097194454791197E-05","1,0410932247326904E-07","1,0867835225438702E-05",,,,
anon_S174,ALICANTE,0,0,44,36,"664759,4584",0,"104891556,26768996","105556395,72608995","1,5649047354279252E-05","9,918914865695225E-08","1,55498582056223E-05",,,,
anon_S175,ALICANTE,0,191550,310,485,"12212525,95",0,"713352743,8499752","725374514,7999753","0,00010642697340025986","1,8507153466657996E-06","0,00010457625805359406",,,,
anon_S176,ALICANTE,0,180500,404,411,"5730771,141",0,"911050937,6467057","916602023,7877058","0,00013592208727467858","8,820396919936426E-07","0,00013504004758268492",,,,
anon_S177,ALICANTE,0,73100,366,285,"810687,0883",0,"819238626,9435943","819976865,0318943","0,0001222243669907689","1,3195164623559197E-07","0,0001220924153445333",,,,
anon_S178,ALICANTE,0,18060,15,4,"179387,484",0,"39820047,45780829","39981393,94180829","5,940857686643348E-06","2,9460544479984016E-08","5,911397142163364E-06",,,,
anon_S179,ALICANTE,0,36900,52,30,"714314,7413",0,"122100286,2490209","122777782,9903209","1,821646307359208E-05","1,1208793824847611E-07","1,8104375135343604E-05",,,,
anon_S180,ALICANTE,0,238650,225,263,"6613077,46",0,"514091102,2012514","520466017,66125137","7,669860462580564E-05","1,0223000595167539E-06","7,56763045662889E-05",,,,
anon_S181,ALICANTE,0,232800,163,80,"4824290,802",0,"369177316,24324685","373769050,04524684","5,507853548547155E-05","7,545169408290456E-07","5,43240185446425E-05",,,,
anon_S182,ALICANTE,0,5000,101,76,0,0,"230730063,16127992","230725240,16127992","3,4423225404835834E-05","7,723702558702431E-10","3,442245303457997E-05",,,,
anon_S183,ALICANTE,0,14400,7,40,"1310867,463",0,"24733611,17495076","26030125,63795076","3,690072550085343E-06","1,9772715296423483E-07","3,492345397121108E-06",,,,
anon_S184,ALICANTE,0,2400,139,290,0,0,"323614786,98289144","323612815,98289144","4,8280941824487166E-05","4,2206595593141157E-10","4,8280519758531237E-05",,,,
anon_S185,ALICANTE,0,709650,776,1149,"47363167,95",0,"1782766883,718706","1829422326,668706","0,00026597568362658156","7,172397433491919E-06","0,0002588032861930896",,,,
anon_S186,ALICANTE,0,67850,765,1054,"16999296,99",0,"1735679402,942397","1752612668,9323971","0,00025895057843525784","2,5465639615871695E-06","0,0002564040144736707",,,,
anon_S187,ALICANTE,0,76200,283,277,"3682181,615",0,"639508813,5582949","643115355,1732949","9,54100030827305E-05","5,608063930807137E-07","9,48491966896498E-05",,,,
anon_S188,ALICANTE,0,20450,260,180,"4452342,651",0,"585276483,071527","589708815,722527","8,731893895785036E-05","6,673733527564218E-07","8,665156560509394E-05",,,,
anon_S189,ALICANTE,0,115250,207,253,0,0,"470281789,17367303","470166999,17367303","7,01625779090565E-05","1,7263079448859536E-08","7,014531482960764E-05",,,,
anon_S190,ALICANTE,0,126225,527,361,"21130955,56",0,"1186598320,5357854","1207603939,0957854","0,00017703172656894443","3,1715471997284854E-06","0,00017386017936921595",,,,
anon_S191,ALICANTE,0,0,230,248,"1388319,25",0,"521092785,1648814","522481582,4148814","7,774320413558762E-05","2,071983170435368E-07","7,753600581854408E-05",,,,
anon_S192,ALICANTE,0,40700,359,349,"7726964,648",0,"811192998,7605592","818879971,4085592","0,00012102401854603881","1,1589839617212977E-06","0,00011986503458431751",,,,
anon_S193,ALICANTE,0,120000,471,279,"204506,3509",0,"1047717297,7525179","1047802554,103418","0,0001563117012448893","4,85258510658788E-08","0,00015626317539382343",,,,
anon_S194,ALICANTE,0,0,296,165,"7083278,95",0,"664754234,2013314","671837974,1513314","9,91764338344427E-05","1,0568418075525909E-06","9,81195920268901E-05",,,,
anon_S195,ALICANTE,0,143250,508,397,"176996,0128",0,"1133934297,7702677","1133968948,7830677","0,00016917464240078542","4,7913364869484975E-08","0,00016912672903591594",,,,
anon_S196,ALICANTE,0,0,15,0,0,0,"39523605,59124465","39523620,59124465","5,8966307443353684E-06","2,2378894800180887E-12","5,896628506445889E-06",,,,
anon_S197,ALICANTE,0,178225,288,364,"30407410,94",0,"670894473,1046194","701124311,0446194","0,00010009251223754042","4,563248800915343E-06","9,552926343662508E-05",,,,
anon_S198,ALICANTE,0,176200,216,138,"7092824,209",0,"488927673,68451816","495844651,89351815","7,294440649522001E-05","1,0845376680129223E-06","7,185986882720708E-05",,,,
anon_S199,ALICANTE,0,48750,124,136,"1232467,376",0,"284470903,28808427","285654880,66408426","4,24409627893098E-05","1,91186982575439E-07","4,224977580673436E-05",,,,
anon_S200,LUGO,0,31500,17,12,"420775,5571",0,"44705177,34030438","45094481,89740438","6,669683071480682E-06","6,748050733988873E-08","6,6022025641407935E-06",,,,
anon_S201,LUGO,0,19300,75,77,"7994438,761",0,"178952815,53026626","186928106,29126626","2,66984415529867E-05","1,195613455203737E-06","2,5502828097782963E-05",,,,
anon_S202,ALICANTE,0,398600,200,183,"10598029,54",0,"458261470,10493445","468461282,6449345","6,836923486969712E-05","1,6406732449928668E-06","6,672856162470425E-05",,,,
anon_S203,ALICANTE,0,31200,370,852,"17417706,73",0,"864566669,481588","881954398,211588","0,0001289869769604748","2,603430633988561E-06","0,00012638354632648623",,,,
anon_S204,ALICANTE,0,0,321,819,0,0,"745398302,3866519","745399442,3866519","0,00011120793462229536","1,7007960048137476E-10","0,00011120776454269488",,,,
anon_S205,ALICANTE,0,69600,435,834,"22000653,37",0,"1008388122,4843229","1030320444,8543229","0,00015044407807219054","3,2929085146537947E-06","0,00014715116955753675",,,,
anon_S206,ALICANTE,0,4800,225,247,"150196,4304",0,"509374325,3674909","509520193,7978909","7,59948962754146E-05","2,3194744324472297E-08","7,597170153109012E-05",,,,
anon_S207,ALICANTE,0,31600,27,39,"2213693,835",0,"68885835,7701994","71067995,6051994","1,0277259146158867E-05","3,3499114357344345E-07","9,942268002585425E-06",,,,
anon_S208,ALICANTE,0,0,2,7,0,0,"11480903,10367664","11480912,10367664","1,7128661517883317E-06","1,3427336880108533E-12","1,7128648090546437E-06",,,,
anon_S209,ALICANTE,0,186625,522,793,"7917154,016",0,"1187675099,2523365","1195406943,2683365","0,00017719237401974956","1,2092203088642641E-06","0,0001759831537108853",,,,
anon_S210,ALICANTE,0,218550,136,236,"8143436,293",0,"319559456,8123768","327484715,1053768","4,767591644271419E-05","1,2476022434697815E-06","4,642831419924441E-05",,,,
anon_S211,ALICANTE,0,0,276,233,0,0,"619922304,9985418","619922813,9985418","9,24878403189868E-05","7,593904968861381E-11","9,248776437993711E-05",,,,
anon_S212,ALICANTE,0,14400,226,178,"3094154,411",0,"510154019,5318172","513234177,9428172","7,611122089994642E-05","4,638336881193769E-07","7,564738721182704E-05",,,,
anon_S213,ALICANTE,0,66775,272,118,"5286759,267",0,"609089664,9218608","614310039,1888608","9,0871690234425E-05","7,987660529288571E-07","9,007292418149614E-05",,,,
anon_S214,ALICANTE,0,0,127,159,0,0,"291330637,22102106","291330923,22102106","4,346438454959262E-05","4,2669092752344897E-11","4,3464341880499865E-05",,,,
anon_S215,ALICANTE,0,14025,144,205,"7523538,11",0,"335193045,6085451","342702907,71854514","5,000833270283911E-05","1,1246009474846637E-06","4,8883731755354444E-05",,,,
anon_S216,ALICANTE,0,0,577,1071,"707709,2714",0,"1316205389,0096931","1316914746,2810931","0,00019636814624052724","1,0583087834935976E-07","0,00019626231536217789",,,,
anon_S217,ALICANTE,0,331400,554,1009,"46608040,07",0,"1291338686,9047296","1337616889,9747295","0,0001926582175042978","7,003251796789987E-06","0,0001856549657075078",,,,
anon_S218,ALICANTE,0,0,378,873,"982010,0848",0,"872900567,3442975","873883828,4290975","0,00013023033311744165","1,4669530918567292E-07","0,00013008363780825597",,,,
anon_S219,ALICANTE,0,183300,331,765,"618428,9485",0,"765086735,2876198","765522960,2361199","0,00011414530374676991","1,197755671029476E-07","0,00011402552817966696",,,,
anon_S220,ALICANTE,0,0,401,820,0,0,"920020477,79427","920021698,79427","0,00013726027657713418","1,8216420367347244E-10","0,00013726009441293051",,,,
anon_S221,ALICANTE,0,472200,338,664,"49882404,67",0,"805937770,6794782","855348977,3494781","0,00012023997723685567","7,512685495114781E-06","0,00011272729174174089",,,,
anon_S222,ALICANTE,0,0,581,1031,"174800,8382",0,"1322744726,0515532","1322921138,8897533","0,00019734376714534532","2,6319495649860884E-08","0,00019731744764969546",,,,
anon_S223,ALICANTE,0,81700,534,946,"3841072,894",0,"1218478198,9829042","1222239051,8769042","0,0001817879695423486","5,854696178942093E-07","0,0001812024999244544",,,,
anon_S224,ALICANTE,0,37500,310,391,"485502,4112",0,"701769935,6743088","702218639,0855088","0,0001046989037625671","7,813269030493782E-08","0,00010462077107226216",,,,
anon_S225,ALICANTE,0,0,77,35,0,0,"176448901,44885603","176449013,44885603","2,632487602087623E-05","1,6709574784135063E-11","2,6324859311301444E-05",,,,
anon_S226,ALICANTE,0,380075,270,446,"11780855,57",0,"623984253,6809793","635385750,2509793","9,309385313397346E-05","1,8144280612467384E-06","9,127942507272672E-05",,,,
anon_S227,ALICANTE,0,0,401,387,"55684,53922",0,"899899358,4141463","899955830,9533663","0,00013425835381800305","8,425286762023129E-09","0,00013424992853124104",,,,
anon_S228,ALICANTE,0,19200,35,69,"995629,4139",0,"86991235,22971587","87967768,64361587","1,297845134495734E-05","1,5142058732571032E-07","1,282703075763163E-05",,,,
anon_S229,ALICANTE,0,22500,73,147,"257307,0348",0,"173091648,91154945","173326675,94634944","2,5823998678542732E-05","4,1777970353305286E-08","2,5782220708189427E-05",,,,
anon_S230,ALICANTE,0,219300,447,1006,"264902,9495",0,"1029222222,6396298","1029269278,5891298","0,00015355237230973753","7,245628935294975E-08","0,00015347991602038458",,,,
anon_S231,ALICANTE,0,0,122,121,0,0,"278650831,39054793","278651074,39054793","4,1572650944480096E-05","3,625380957629304E-11","4,157261469067052E-05",,,,
anon_S232,ALICANTE,0,54300,311,409,"5811055,89",0,"708063016,6852511","713820492,5752511","0,0001056377850819864","8,751753015479165E-07","0,00010476260978043849",,,,
anon_S233,ALICANTE,0,71000,414,928,"8017759,846",0,"958343831,742388","966291933,588388","0,0001429778386197677","1,2069835875625547E-06","0,00014177085503220513",,,,
anon_S234,ALICANTE,0,213300,168,308,"2941966,059",0,"389544414,2179913","392273556,2769913","5,81171564385501E-05","4,708134636991149E-07","5,7646342974850984E-05",,,,
anon_S235,ALICANTE,0,41700,338,922,"1414401,916",0,"788159354,9844731","789533316,9004731","0,00011758756860650632","2,1742766002636037E-07","0,00011737014094647996",,,,
anon_S236,ALICANTE,0,76250,151,232,"10429326,11",0,"353511073,97047526","363864533,0804753","5,27412475672282E-05","1,567411691317947E-06","5,1173835875910256E-05",,,,
anon_S237,ALICANTE,0,19200,97,162,"388373,3215",0,"226243110,83406922","226612543,15556923","3,375380517747533E-05","6,0845577459747E-08","3,369295960001559E-05",,,,
anon_S238,ALICANTE,"273268756,2",0,99,310,"14791305,53",1,"246348489,31854767","261140203,84854767","3,675337951095509E-05","2,2068148225411808E-06","3,454656468841391E-05",,,,
anon_S239,ALICANTE,0,183000,316,500,"29293059,97",0,"737641622,684114","766752498,654114","0,00011005069516188341","4,3977327091374E-06","0,00010565296245274601",,,,
anon_S240,ALICANTE,0,0,459,1146,0,0,"1061762499,5420604","1061764104,5420604","0,0001584071418668592","2,394541743619355E-10","0,00015840690241268482",,,,
anon_S241,ALICANTE,0,76800,241,433,0,0,"552855095,0452918","552778969,0452918","8,248190674508394E-05","1,1558549971661427E-08","8,247034819511227E-05",,,,
anon_S242,ALICANTE,0,238450,144,262,"7245625,457",0,"337675487,6212402","344683069,0782402","5,037869476050345E-05","1,1166294877340506E-06","4,9262065272769405E-05",,,,
anon_S243,ALICANTE,0,31500,326,617,"5610515,452",0,"750354709,1859331","755934667,6379331","0,00011194739399794881","8,418878237273306E-07","0,00011110550617422149",,,,
anon_S244,ALICANTE,0,40300,686,1516,"24123666,01",0,"1589169758,3367522","1613255326,3467522","0,0002370924189429804","3,6054142107952453E-06","0,00023348700473218515",,,,
anon_S245,ALICANTE,0,29400,426,933,"9391961,164",0,"985607483,6262865","994971403,7902865","0,00014704537460229116","1,4058004218779949E-06","0,00014563957418041316",,,,
anon_S246,ALICANTE,0,0,278,291,"4213047,889",0,"629575774,5825484","633789391,4715484","9,392806685416832E-05","6,286405939146432E-07","9,329942626025367E-05",,,,
anon_S247,ALICANTE,0,8700,195,534,"2086093,991",0,"458457558,5303385","460535681,5213385","6,839848981798812E-05","3,1263659044632934E-07","6,80858532275418E-05",,,,
anon_S248,ALICANTE,0,57300,122,251,"44644703,73",0,"312140171,1732183","356727947,9032183","4,656901369063938E-05","6,669265241058161E-06","3,989974844958122E-05",,,,
anon_S249,ALICANTE,0,22500,339,672,0,0,"777835242,693768","777813753,693768","0,00011604728712078003","3,5076679709803525E-09","0,00011604377945280905",,,,
anon_S250,ALICANTE,0,30200,258,446,"9424061,778",0,"596349453,3007364","605744019,0787364","8,89709445304171E-05","1,4106112299011497E-06","8,756033330051595E-05",,,,
anon_S251,ALICANTE,0,121800,394,812,"393409,3058",0,"904614509,8180149","904887325,1238148","0,00013496181966623038","7,704535867800961E-08","0,00013488477430755237",,,,
anon_S252,ALICANTE,0,0,70,106,"166304,055",0,"164580660,05337527","164747140,10837528","2,455422184985879E-05","2,483759758115552E-08","2,4529384252277632E-05",,,,
anon_S253,ALICANTE,0,38400,313,513,"3710161,811",0,"715977229,9023654","719649817,7133654","0,00010681852738206642","5,593810359163301E-07","0,0001062591463461501",,,,
anon_S254,ALICANTE,0,174800,322,538,"11861939,5",0,"741790672,9980154","753478672,4980154","0,00011066970289851979","1,7959211523814004E-06","0,00010887378174613839",,,,
anon_S255,ALICANTE,0,9600,141,179,0,0,"322812334,69160473","322803054,69160473","4,816122185509471E-05","1,4799909094519628E-09","4,8159741864185254E-05",,,,
anon_S256,ALICANTE,0,152800,736,1302,"3675144,833",0,"1675750816,536152","1679275199,3691518","0,00025000967489719844","5,714052193747052E-07","0,00024943826967782374",,,,
anon_S257,ALICANTE,0,21900,485,706,0,0,"1098018399,0528483","1097997690,0528483","0,00016381625494044487","3,445007065539846E-09","0,00016381280993337934",,,,
anon_S258,ALICANTE,0,339700,496,492,"40607611,22",0,"1137018182,101725","1177287081,3217251","0,0001696347352209828","6,109184536604727E-06","0,00016352555068437807",,,,
anon_S259,ALICANTE,0,187125,325,260,"19459377,4",0,"740066168,803647","759339006,203647","0,00011041241957886486","2,9312006803637294E-06","0,00010748121889850113",,,,
anon_S260,ALICANTE,0,67950,258,256,"1823597,29",0,"582834156,2844666","584590317,5744666","8,695456179628177E-05","2,8228160376269695E-07","8,667228019251907E-05",,,,
anon_S261,ALICANTE,0,24600,270,262,"3312323,039",0,"610214741,6008294","613502996,6398294","9,10395433853635E-05","4,979237014540974E-07","9,05416196839094E-05",,,,
anon_S262,ALICANTE,0,0,162,244,"5411234,925",0,"374989743,6168582","380401384,5418582","5,594570682365648E-05","8,073769530461906E-07","5,513832987061029E-05",,,,
anon_S263,ALICANTE,0,30000,176,285,"17272881,73",0,"414738973,2088091","431982315,9388091","6,187599900649985E-05","2,581531244307632E-06","5,929446776219222E-05",,,,
anon_S264,ALICANTE,0,12100,127,138,"6078004,978",0,"294088593,006892","300154762,984892","4,3875851232229665E-05","9,086383268789466E-07","4,2967212905350715E-05",,,,
anon_S265,ALICANTE,0,24700,341,766,"22045748,27",0,"800124202,0334587","822146357,3034587","0,00011937263562923635","3,292913423091387E-06","0,00011607972220614496",,,,
anon_S266,ALICANTE,0,58300,246,494,"4058971,082",0,"569100101,3584697","573101512,4404697","8,490554199382317E-05","6,143769119337138E-07","8,429116508188945E-05",,,,
anon_S267,ALICANTE,0,108900,23,49,"22500886,13",0,"73090793,00072408","95482851,13072407","1,0904607782833345E-05","3,373224243588564E-06","7,531383539244782E-06",,,,
anon_S268,ALICANTE,0,43720,338,122,"2701040,15",0,"751711599,0012645","754369379,1512644","0,00011214983196083372","4,095666196012453E-07","0,00011174026534123248",,,,
anon_S269,ALICANTE,0,201500,560,661,"21966503,57",0,"1273088724,717163","1294854949,287163","0,00018993545761161228","3,3074849630241026E-06","0,00018662797264858816",,,,
anon_S270,ALICANTE,0,0,253,193,"1702001,415",0,"568915915,7621576","570618363,1771575","8,487806285993264E-05","2,539926106874993E-07","8,462407024924514E-05",,,,
anon_S271,ALICANTE,0,30000,70,46,"3951104,777",0,"164113863,63072935","168035084,40772936","2,4484579262955495E-05","5,939688062985161E-07","2,389061045665698E-05",,,,
