Cod_Cli-Cod_cli,PROVINCIA,TOTAL_VOL,Uds_AH,Uds_DNT,Uds_VH,Resto_Farmacos,MUESTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8806,NAVARRA,0,0,38,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8927,NAVARRA,0,9600,480,269,"423190,6482",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9011,NAVARRA,0,1428650,309,327,"16056171,86",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9062,NAVARRA,0,45600,545,264,"10242937,38",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9095,NAVARRA,0,645000,316,84,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9132,NAVARRA,0,14900,104,56,"278959,5143",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9183,NAVARRA,0,0,72,101,"76104,04722",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9556,VALLADOLID,"239248087,6",60200,96,305,"19307655,49",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9202,NAVARRA,0,79250,164,98,"12452513,4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9320,NAVARRA,0,19250,126,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9653,NAVARRA,0,67200,502,319,"722558,7579",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9660,NAVARRA,0,17500,61,14,"404211,8295",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9705,NAVARRA,0,52150,1012,332,"185730,6277",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9867,NAVARRA,0,576500,342,144,"321105,0918",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9886,NAVARRA,0,22500,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9912,NAVARRA,0,0,224,60,"2135077,951",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9565,CUENCA,"121072898,8",41750,57,49,"11352910,65",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9990,NAVARRA,0,69700,211,178,"2098684,815",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10055,NAVARRA,0,30000,21,5,"680613,5598",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10092,NAVARRA,0,4800,149,62,"246530,8758",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10100,NAVARRA,0,342100,159,20,"1214397,987",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10132,NAVARRA,0,131100,189,112,"8945538,192",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10145,NAVARRA,0,317250,251,60,"6738284,903",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10247,NAVARRA,0,51750,71,101,"8892543,824",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10256,NAVARRA,0,0,84,78,"782486,3428",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10278,NAVARRA,0,6150,167,117,"560673,2041",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10349,NAVARRA,0,7500,16,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10354,NAVARRA,0,0,316,91,"171896,293",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10484,NAVARRA,0,491225,332,107,"11539547,2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10619,NAVARRA,0,10800,120,59,"160324,6606",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10715,NAVARRA,0,22950,332,226,"480081,4836",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10784,NAVARRA,0,129700,130,51,"385025,3879",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11054,NAVARRA,0,36200,130,38,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11199,NAVARRA,0,247950,345,156,"10032117,84",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11537,NAVARRA,0,7200,118,101,"1666058,147",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11550,NAVARRA,0,15900,721,229,"429955,3748",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11595,NAVARRA,0,4800,37,39,"65156,25684",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11680,NAVARRA,0,64500,1688,1540,"956337,3803",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11729,NAVARRA,0,4800,269,111,"298721,0568",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11776,NAVARRA,0,0,347,179,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11785,NAVARRA,0,124650,349,112,"1037203,366",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11842,NAVARRA,0,84600,160,20,"360058,7171",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11879,NAVARRA,0,52500,25,21,"215243,6828",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11883,NAVARRA,0,20400,128,49,"589309,561",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S11957,NAVARRA,0,150000,576,297,"3684941,961",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12090,NAVARRA,0,69250,58,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12147,NAVARRA,0,19800,221,120,"273837,7982",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12201,NAVARRA,0,1853400,5215,7189,"716211,4203",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12390,NAVARRA,0,41800,94,10,"710396,0713",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12575,NAVARRA,0,79800,110,154,"2992538,681",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12611,NAVARRA,0,104800,93,39,"1185819,914",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12638,NAVARRA,0,0,303,116,"400171,5755",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12906,NAVARRA,0,273400,148,44,"2810480,14",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12920,NAVARRA,0,70500,45,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12957,NAVARRA,0,45000,19,5,"613850,4888",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S12970,NAVARRA,0,0,102,69,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S450,OURENSE,0,125000,284,122,"1275143,294",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S514,OURENSE,0,12900,12,2,"753309,8156",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S581,OURENSE,0,127500,12,1,"149952,553",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4300,OURENSE,0,85050,113,77,"317908,873",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4301,OURENSE,0,212950,139,131,10451141,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4302,OURENSE,0,43200,279,202,"7730157,231",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4303,OURENSE,0,63125,65,57,"6015104,435",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4304,OURENSE,0,314700,357,332,"31895482,18",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4305,OURENSE,0,20950,197,213,"5969767,505",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4306,OURENSE,0,186700,118,94,"6568516,414",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4307,OURENSE,0,0,122,105,"5744437,751",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9616,CUENCA,"257034406,9",47500,93,166,"13202538,91",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4308,OURENSE,0,201150,233,200,"1972859,142",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4309,OURENSE,0,4800,112,89,"3120391,193",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4310,OURENSE,0,15700,217,257,"130477,4383",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4311,OURENSE,0,0,198,232,"204121,2906",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4312,OURENSE,0,18600,11,9,"333783,3831",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4313,OURENSE,0,43500,35,43,"2926102,431",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4314,OURENSE,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4315,OURENSE,0,0,10,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4316,OURENSE,0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4318,OURENSE,0,206700,116,111,"635315,1372",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4319,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4320,OURENSE,0,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4321,OURENSE,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4322,OURENSE,0,12000,7,9,"465189,5154",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4323,OURENSE,0,168600,85,88,"1773369,891",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4324,OURENSE,0,0,3,6,"308719,4983",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4325,OURENSE,0,0,0,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4326,OURENSE,0,39250,66,99,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4327,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4328,OURENSE,0,0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4330,OURENSE,0,30000,20,5,"894952,0738",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4331,OURENSE,0,0,104,77,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4332,OURENSE,0,160950,126,163,"1086719,128",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4333,OURENSE,0,28800,36,1,"689218,6381",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4334,OURENSE,0,49350,161,195,"9577072,375",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4335,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4336,OURENSE,0,0,23,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4337,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4338,OURENSE,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4339,OURENSE,0,15000,8,13,"1695244,746",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4340,OURENSE,0,0,11,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4342,OURENSE,0,52500,35,42,"4103773,652",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4343,OURENSE,0,10500,12,1,"81936,2988",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4344,OURENSE,0,135000,68,68,"6661260,556",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4345,OURENSE,0,0,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4346,OURENSE,0,4800,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4347,OURENSE,0,9600,27,5,"272930,8224",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4348,OURENSE,0,0,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4349,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4350,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4351,OURENSE,0,69500,27,12,"90765,19632",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4353,OURENSE,0,7500,133,156,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4354,OURENSE,0,0,0,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4355,OURENSE,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4356,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4357,OURENSE,0,28800,132,199,"1056058,574",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4358,OURENSE,0,0,58,18,"109161,8555",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4359,OURENSE,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4360,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4361,OURENSE,0,4800,8,40,"2481643,496",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4362,OURENSE,0,0,3,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4363,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4364,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4365,OURENSE,0,0,114,167,"242948,247",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4366,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4367,OURENSE,0,790300,292,258,"19915153,38",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4368,OURENSE,0,30150,28,24,"2161566,098",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4369,OURENSE,0,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4370,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4371,OURENSE,0,6600,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4372,OURENSE,0,23550,10,0,"44787,87526",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4373,OURENSE,0,27300,27,11,"1082324,423",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4374,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4375,OURENSE,0,54000,44,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4376,OURENSE,0,0,8,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4377,OURENSE,0,24750,49,24,"219258,663",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4378,OURENSE,0,141750,85,28,"2681332,508",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4379,OURENSE,0,5800,30,6,"63855,88918",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4380,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4381,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4383,OURENSE,0,18750,8,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4384,OURENSE,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4385,OURENSE,0,22950,13,33,"3730828,668",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4386,OURENSE,0,32100,29,18,"1133742,649",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4387,OURENSE,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4388,OURENSE,0,45000,42,80,"8845913,892",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9693,"CIUDAD REAL","137646626,5",37500,58,113,"10420767,5",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4389,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4391,OURENSE,0,0,12,5,"34546,78105",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4392,OURENSE,0,1200,179,202,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4393,OURENSE,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4394,OURENSE,0,160750,82,50,"352003,9989",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4395,OURENSE,0,7500,3,6,"103819,3525",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4396,OURENSE,0,12000,8,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4397,OURENSE,0,7200,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4398,OURENSE,0,4800,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4399,OURENSE,0,4800,33,8,"197219,4084",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4400,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4401,OURENSE,0,5000,4,12,"972820,5451",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4402,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4403,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4404,OURENSE,0,7200,203,251,"15045309,92",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4405,OURENSE,0,0,6,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4406,OURENSE,0,6600,22,19,"2476275,371",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4407,OURENSE,0,22500,9,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4408,OURENSE,0,0,19,9,"3240601,358",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4409,OURENSE,0,33000,80,78,"4179152,694",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4410,OURENSE,0,0,7,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4411,OURENSE,0,0,13,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S4412,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S6450,OURENSE,0,0,44,77,"1240446,554",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S6455,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S6519,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S6635,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S6643,OURENSE,0,4125,78,111,"326367,8325",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S6756,OURENSE,0,14400,12,12,"481606,1861",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S6817,OURENSE,0,7500,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S6818,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S7193,OURENSE,0,40500,17,27,"811711,9034",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S7215,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S7255,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S7345,OURENSE,0,9600,43,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S7346,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S7349,OURENSE,0,0,3,1,"284320,2287",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S7358,OURENSE,0,0,238,142,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S7393,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S7436,OURENSE,0,0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S7491,OURENSE,0,0,8,4,"76478,69066",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S7516,OURENSE,0,0,8,17,"81671,53244",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S7586,OURENSE,0,0,295,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S7597,OURENSE,0,32450,131,159,"8514990,781",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S7861,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S7926,OURENSE,0,64200,215,442,"4238562,315",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8044,OURENSE,0,14400,50,75,"81604,43118",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8306,OURENSE,0,155050,357,333,"18268077,38",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8367,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8388,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8536,OURENSE,0,7500,8,11,"159944,1613",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8550,OURENSE,0,3750,22,9,"133554,1913",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8690,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8732,OURENSE,0,0,80,131,"306025,4205",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8754,OURENSE,0,37500,12,19,"260304,5785",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8773,OURENSE,0,15000,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8788,OURENSE,0,0,9,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8878,OURENSE,0,30600,19,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8898,OURENSE,0,7500,13,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8960,OURENSE,0,7500,32,72,"672055,0082",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S8973,OURENSE,0,28200,199,159,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9105,OURENSE,0,0,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9135,OURENSE,0,23150,80,78,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9239,OURENSE,0,0,114,170,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9407,OURENSE,0,0,15,51,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9469,OURENSE,0,44400,283,334,"8828116,453",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9536,OURENSE,0,9600,167,393,"255146,8098",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9793,OURENSE,0,0,130,83,"241495,5542",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9956,OURENSE,0,105200,114,70,"9581716,527",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S9985,OURENSE,0,0,24,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10076,OURENSE,0,25100,203,147,"10015973,45",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10111,OURENSE,0,7500,7,14,"2363101,684",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10124,OURENSE,0,0,20,52,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10166,OURENSE,0,129900,131,185,"32571981,94",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10205,OURENSE,0,249350,352,212,"3790616,313",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10231,OURENSE,0,43200,246,154,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10288,OURENSE,0,4800,88,47,"65439,89786",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10315,OURENSE,0,0,151,61,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10380,OURENSE,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10504,OURENSE,0,140950,248,247,"403993,3348",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10617,OURENSE,0,1250,29,9,"1151883,686",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10635,OURENSE,0,57600,63,70,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10793,OURENSE,0,40740,16,13,"777522,3948",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10794,OURENSE,0,0,293,274,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10885,OURENSE,0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10916,OURENSE,0,61100,37,5,"949369,8193",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anon_S10972,OURENSE,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
