Cod_Cli;PROVINCIA;Uds_AH;Uds_DNT;Uds_VH;Resto_Farmacos
anon_S10700;CADIZ;12100;234;62;1759689,924
anon_S10701;GUADALAJARA;69000;18;15;1484216,108
anon_S10702;SEGOVIA;131450;506;484;2770575,04
anon_S10703;BARCELONA;205950;634;666;36194688,5
anon_S10704;BADAJOZ;0;133;345;0
anon_S10705;MALAGA;71950;858;885;41037320,49
anon_S10706;MURCIA;23025;294;650;0
anon_S10707;ALBACETE;0;20;54;0
anon_S10708;CASTELLON;86500;74;157;14049769,35
anon_S10709;BALEARES;49000;343;139;6882574,081
anon_S10710;GRANADA;18150;144;96;1669780,495
anon_S10711;MURCIA;57450;91;106;1208534,33
anon_S10712;BADAJOZ;19200;124;138;1111296,263
anon_S10713;BADAJOZ;0;8;38;2349254,549
anon_S10714;A CORUNA;130125;142;78;3151482,201
anon_S10715;NAVARRA;22950;332;226;480081,4836
anon_S10716;GUADALAJARA;480600;436;619;81949279,55
anon_S10717;MADRID;89200;253;94;346044,8676
anon_S10718;VALENCIA;31725;291;188;1729797,438
anon_S10719;CADIZ;0;162;116;3271697,631
anon_S10720;CANTABRIA;6000;76;36;1678707,928
anon_S10721;MURCIA;0;197;487;0
anon_S10722;LUGO;76200;252;156;12593789,9
anon_S10723;LUGO;134500;393;243;8201772,04
anon_S10724;MADRID;9600;386;281;885458,7295
anon_S10725;MADRID;4800;516;171;89513,77434
anon_S10726;MADRID;120700;256;71;4070090,1
anon_S10727;VALENCIA;131300;657;478;24510037,19
anon_S10728;ALICANTE;67050;35;108;862866,2487
anon_S10729;JAEN;0;139;259;0
anon_S10730;ALBACETE;24950;315;1017;54366730,95
anon_S10731;GUIPUZCOA;206700;146;20;600342,1938
anon_S10732;MADRID;9600;422;539;0
anon_S10733;MADRID;293050;406;91;15421520,87
anon_S10734;BADAJOZ;9600;613;1289;35810177,32
anon_S10735;BARCELONA;84250;378;170;8044262,585
anon_S10736;TARRAGONA;93100;561;339;8646968,926
anon_S10737;BARCELONA;252600;133;18;0
anon_S10738;BARCELONA;0;630;950;257365,6605
anon_S10739;SEVILLA;56700;257;82;116305,787
anon_S10740;BARCELONA;844650;668;324;17984914,2
anon_S10741;SEVILLA;53400;33;157;9685159,603
anon_S10742;MURCIA;116925;169;276;25409599,31
anon_S10743;VIZCAYA;25000;216;42;683758,7592
anon_S10744;MADRID;65475;880;1160;25460070,14
anon_S10745;SEVILLA;30900;602;231;244515,8888
anon_S10746;CASTELLON;76700;264;378;7967894,627
anon_S10747;GIRONA;169950;575;296;19084435,18
anon_S10748;MADRID;84150;212;123;788098,9372
anon_S10749;A CORUNA;415100;435;314;39978507,08
anon_S10750;BURGOS;39350;230;214;2157878,447
anon_S10751;LEON;54300;52;91;10741186,9
anon_S10752;CIUDAD REAL;0;7;63;0
anon_S10753;MADRID;33600;414;119;1442257,032
anon_S10754;VALENCIA;14400;276;237;83480,40439
anon_S10755;SEVILLA;216100;420;523;3732532,167
anon_S10756;MALAGA;6150;674;770;260374,524
anon_S10757;SORIA;0;27;28;3798632,236
anon_S10758;CACERES;7500;4;18;3231747,047
anon_S10759;PONTEVEDRA;27000;672;516;4628958,154
anon_S10760;MADRID;419100;535;305;9058086,812
anon_S10761;BARCELONA;85125;328;290;3462670,679
anon_S10762;ALICANTE;141600;269;111;2278910,093
anon_S10763;MADRID;43800;388;65;52949,25765
anon_S10764;MADRID;369825;238;66;4533308,023
anon_S10765;GIRONA;41925;156;65;3651553,158
anon_S10766;CORDOBA;82250;111;46;1934556,664
anon_S10767;MADRID;24000;426;223;8213400,503
anon_S10768;BADAJOZ;237800;168;151;10353086,02
anon_S10769;VALLADOLID;271300;305;376;17969058,63
anon_S10770;CACERES;44700;84;211;53382535,56
anon_S10771;MADRID;44700;280;188;8077647,508
anon_S10772;CIUDAD REAL;9600;69;198;1314365,952
anon_S10773;CANTABRIA;774000;815;505;23798126,03
anon_S10774;ZARAGOZA;469050;366;246;18226413,08
anon_S10775;GRANADA;60100;563;487;1984127,786
anon_S10776;VALENCIA;0;0;0;0
anon_S10777;SEVILLA;55500;45;113;3650625,406
anon_S10778;ZARAGOZA;119200;161;129;878463,6757
anon_S10779;SEGOVIA;80850;98;287;11691698,07
anon_S10780;MADRID;163700;1017;862;0
anon_S10781;BARCELONA;122200;331;130;3767167,752
anon_S10782;BARCELONA;283920;346;410;29883851,27
anon_S10783;BARCELONA;92650;406;391;9241310,963
anon_S10784;NAVARRA;129700;130;51;385025,3879
anon_S10785;CACERES;53025;65;81;1551890,548
anon_S10786;GRANADA;18750;64;5;943714,8871
anon_S10787;ASTURIAS;30300;25;39;4442669,533
anon_S10788;LUGO;21750;30;3;1266285,233
anon_S10789;GIRONA;0;387;479;337476,1017
anon_S10790;MADRID;445250;617;642;46727423,67
anon_S10791;BARCELONA;669500;424;268;8106134,554
anon_S10792;CADIZ;441900;366;180;12476013,56
anon_S10793;OURENSE;40740;16;13;777522,3948
anon_S10794;OURENSE;0;293;274;0
anon_S10795;CADIZ;503700;169;131;15972925,86
anon_S10796;BARCELONA;86250;43;82;12268504,48
anon_S10797;MADRID;2400;620;339;718028,8073
anon_S10798;MADRID;60400;439;530;40716619,36
anon_S10799;CORDOBA;12000;207;324;10276194,35
anon_S10800;LA RIOJA;52725;82;298;12439039,56
anon_S10801;VALENCIA;62400;89;89;11359163,63
anon_S10802;MADRID;152000;210;186;16573649,6
anon_S10803;ZAMORA;35850;25;74;12534919,08
anon_S10804;BADAJOZ;0;43;74;7184038,61
anon_S10805;ZARAGOZA;0;10;38;4095488,549
anon_S10806;HUELVA;47500;46;68;0
anon_S10807;ASTURIAS;163450;71;24;687876,9625
anon_S10808;BARCELONA;1132600;845;655;44894679,43
anon_S10809;BARCELONA;154700;152;70;3435929,414
anon_S10810;MURCIA;39100;285;507;5621386,958
anon_S10811;CORDOBA;0;0;1;0
anon_S10812;MADRID;79650;521;482;4749601,646
anon_S10813;ALMERIA;3750;2;1;0
anon_S10814;MADRID;242100;201;168;13916974,86
anon_S10815;VALLADOLID;10950;217;350;9071576,569
anon_S10816;MADRID;234905;184;106;14320270,09
anon_S10817;VALENCIA;32000;381;398;0
anon_S10818;ZARAGOZA;255900;2112;2489;55490783,83
anon_S10819;MADRID;34750;51;124;10797129,68
anon_S10820;BALEARES;85200;65;14;2838438,476
anon_S10821;ALICANTE;14400;472;424;5932397,076
anon_S10822;JAEN;9600;235;449;35929095,99
anon_S10823;TARRAGONA;398900;297;310;18644456,05
anon_S10824;BARCELONA;104700;669;300;3383168,821
anon_S10825;MADRID;216975;280;85;7157874,665
anon_S10826;ASTURIAS;254700;654;438;776190,5788
anon_S10827;CIUDAD REAL;0;10;86;10071962,27
anon_S10828;GIRONA;14400;401;350;388056,7626
anon_S10829;A CORUNA;0;270;110;724029,9097
anon_S10830;ASTURIAS;25550;248;108;3272782,525
anon_S10831;CANTABRIA;0;54;45;4087057,697
anon_S10832;BARCELONA;630125;750;773;91263366,42
anon_S10833;MADRID;241700;395;89;1078695,884
anon_S10834;LEON;57000;154;225;15668427
anon_S10835;BARCELONA;2400;291;173;79103,79801
anon_S10836;BARCELONA;0;88;81;0
anon_S10837;SORIA;194700;53;141;11432937,23
anon_S10838;SEVILLA;154200;304;97;927176,3836
anon_S10839;ALBACETE;0;3;0;0
anon_S10840;TERUEL;182400;75;36;2043967,322
anon_S10841;ALICANTE;9600;23;18;0
anon_S10842;BADAJOZ;79650;84;97;1464387,217
anon_S10843;LEON;85950;82;84;11472415,76
anon_S10844;SEVILLA;0;35;23;387919,2858
anon_S10845;GRANADA;0;341;211;4661240,119
anon_S10846;BARCELONA;4800;507;578;28946562,38
anon_S10847;BARCELONA;123000;568;287;2264530,895
anon_S10848;MURCIA;168000;251;519;15019749,65
anon_S10849;ALBACETE;52800;82;187;10417296,23
anon_S10850;MADRID;292550;273;54;445150,3383
anon_S10851;MADRID;0;1187;1153;57114538,38
anon_S10852;LA RIOJA;60000;51;12;221554,8193
anon_S10853;CORDOBA;22500;63;64;158590,9369
anon_S10854;GRANADA;159000;209;519;91021965,74
anon_S10855;MADRID;115725;150;22;647110,6345
anon_S10856;BARCELONA;338600;463;152;5296893,314
anon_S10857;ALBACETE;33500;205;518;26763408,68
anon_S10858;BALEARES;0;391;47;1533474,042
anon_S10859;CORDOBA;137820;228;334;11645560,77
anon_S10860;JAEN;0;77;207;16229912,74
anon_S10861;MADRID;4800;872;833;543830,1862
anon_S10862;MADRID;58050;271;376;4584232,947
anon_S10863;SEVILLA;32100;74;105;0
anon_S10864;BARCELONA;132700;899;1222;38498083,38
anon_S10865;AVILA;0;0;0;0
anon_S10866;ASTURIAS;0;348;274;380324,5752
anon_S10867;MURCIA;15250;209;456;361273,8489
anon_S10868;PONTEVEDRA;0;0;0;0
anon_S10869;GUIPUZCOA;37500;230;49;310752,4326
anon_S10870;MADRID;419700;1345;953;103072781,7
anon_S10871;MADRID;0;19;11;0
anon_S10872;BARCELONA;131550;270;102;0
anon_S10873;BARCELONA;0;349;347;12428215,67
anon_S10874;MALAGA;156300;64;197;20434653
anon_S10875;MURCIA;0;48;99;0
anon_S10876;LEON;160800;556;508;1218300,163
anon_S10877;JAEN;311125;84;515;47206692,5
anon_S10878;BURGOS;13000;122;111;7753171,038
anon_S10879;ALMERIA;0;1;8;0
anon_S10880;LUGO;0;17;0;0
anon_S10881;TOLEDO;0;85;274;0
anon_S10882;SEVILLA;0;104;261;1507275,59
anon_S10883;BURGOS;467100;253;405;19794290,59
anon_S10884;TOLEDO;260600;312;729;25360018,72
anon_S10885;OURENSE;0;4;0;0
anon_S10886;MADRID;50900;172;88;962494,7335
anon_S10887;BARCELONA;4800;294;188;191866,0971
anon_S10888;TERUEL;201485;134;275;18216562,59
anon_S10889;GRANADA;17800;299;441;1542038,085
anon_S10890;CORDOBA;37640;96;183;2170270,923
anon_S10891;MADRID;109150;59;70;6976597,508
anon_S10892;MALAGA;17100;4;6;875414,7456
anon_S10893;GUIPUZCOA;9600;268;82;196644,5167
anon_S10894;ALICANTE;125000;305;548;39331018,84
anon_S10895;GRANADA;41700;178;102;2019181,866
anon_S10896;CANTABRIA;34800;120;160;5734681,159
anon_S10897;CANTABRIA;7500;94;52;1734732,328
anon_S10898;ZARAGOZA;22800;238;261;1480745,169
anon_S10899;CANTABRIA;278375;323;205;4180458,491
anon_S10900;SEVILLA;0;0;5;0
anon_S10901;ALMERIA;15950;261;234;1778804,658
anon_S10902;BALEARES;45225;27;18;945663,3828
anon_S10903;TOLEDO;36150;21;61;3322176,666
anon_S10904;BALEARES;226800;1316;661;36095064,13
anon_S10905;TARRAGONA;217250;507;706;10347605,3
anon_S10906;SEVILLA;77100;91;267;15313571,89
anon_S10907;GRANADA;127575;99;49;1005894,709
anon_S10908;BARCELONA;9600;219;167;1561743,102
anon_S10909;VALENCIA;150150;211;176;20797199,58
anon_S10910;MALAGA;2098875;472;661;65013214,1
anon_S10911;MURCIA;0;349;409;2592213,162
anon_S10912;BADAJOZ;176000;125;112;4502694,752
anon_S10913;ALICANTE;19200;79;78;2453696,503
anon_S10914;CORDOBA;0;0;0;0
anon_S10915;SEVILLA;0;240;98;0
anon_S10916;OURENSE;61100;37;5;949369,8193
anon_S10917;SEVILLA;13200;240;111;1323219,604
anon_S10918;BARCELONA;821950;435;107;3526141,309
anon_S10919;GIRONA;256900;107;42;10257111,98
anon_S10920;VALENCIA;11400;56;90;7855597,427
anon_S10921;VALENCIA;85300;305;675;20646936,86
anon_S10922;BARCELONA;4800;154;194;451866,8833
anon_S10923;BARCELONA;360000;631;102;9839988,15
anon_S10924;JAEN;63000;43;53;2133463,667
anon_S10925;VALENCIA;145300;554;889;8397963,721
anon_S10926;MADRID;147600;1069;845;82189591,09
anon_S10927;CUENCA;12900;10;9;79397,48399
anon_S10928;CACERES;6000;61;49;4034546,757
anon_S10929;BARCELONA;592600;541;110;6317600,293
anon_S10930;BARCELONA;48550;715;626;29059123,26
anon_S10931;BARCELONA;118800;594;328;341041,348
anon_S10932;BARCELONA;71050;241;220;3636293,526
anon_S10933;GUADALAJARA;61000;404;475;14628785,79
anon_S10934;BARCELONA;43200;488;179;7024778,21
anon_S10935;BALEARES;9600;155;172;66670,35223
anon_S10936;HUESCA;99900;80;22;1633563,114
anon_S10937;A CORUNA;217800;204;52;4837474,673
anon_S10938;ASTURIAS;75600;478;714;1201730,241
anon_S10939;VIZCAYA;63100;177;32;261528,0888
anon_S10940;VIZCAYA;143000;198;78;9457848,719
anon_S10941;BARCELONA;103400;436;150;879566,6686
anon_S10942;BARCELONA;129300;156;45;679351,6752
anon_S10943;CANTABRIA;105600;168;141;1679442,654
anon_S10944;ZARAGOZA;48000;48;67;5387894,426
anon_S10945;TARRAGONA;50200;662;749;16688625,08
anon_S10946;MALAGA;69300;207;169;4436887,852
anon_S10947;A CORUNA;828120;590;443;12962710,08
anon_S10948;GUIPUZCOA;31900;155;48;3237369,818
anon_S10949;MADRID;19300;496;175;1456556,467
anon_S10950;TARRAGONA;0;158;328;0
anon_S10951;ZARAGOZA;64600;302;466;18445717,84
anon_S10952;LLEIDA;75025;176;229;17667584,13
anon_S10953;VALENCIA;56550;290;339;20025401,9
anon_S10954;A CORUNA;90200;55;57;4722444,957
anon_S10955;LLEIDA;24680;234;252;3144844,817
anon_S10956;ALICANTE;22500;311;475;1531772,539
anon_S10957;VALENCIA;27900;80;149;1601932,8
anon_S10958;MURCIA;0;44;165;18222691,2
anon_S10959;MURCIA;0;26;41;196328,1695
anon_S10960;ZARAGOZA;57600;8;61;1055967,776
anon_S10961;BALEARES;396000;467;213;4139943,58
anon_S10962;VALLADOLID;69000;42;190;16273639,65
anon_S10963;BARCELONA;327900;455;306;6871531,525
anon_S10964;SEVILLA;7500;361;413;70555,68505
anon_S10965;VALENCIA;34300;217;192;539518,739
anon_S10966;A CORUNA;122400;93;189;16350152,21
anon_S10967;VALLADOLID;21300;128;66;360466,4401
anon_S10968;A CORUNA;33000;26;51;2359487,508
anon_S10969;A CORUNA;0;23;15;0
anon_S10970;VIZCAYA;0;4;0;0
anon_S10971;BARCELONA;54600;287;251;27959732,58
anon_S10972;OURENSE;0;0;1;0
anon_S10973;PONTEVEDRA;7200;283;256;2422458,581
anon_S10974;BARCELONA;8500;62;12;52833,643
anon_S10975;ZARAGOZA;30700;292;412;6306519,472
anon_S10976;VALLADOLID;0;10;19;0
anon_S10977;VALLADOLID;16800;45;49;9225034,947
anon_S10978;MALAGA;52500;5;5;176381,1429
anon_S10979;MADRID;49050;530;776;5172665,414
anon_S10980;LEON;43250;150;304;24572438,73
anon_S10981;TARRAGONA;2562950;1272;1595;228782543,3
anon_S10982;BARCELONA;0;309;94;0
anon_S10983;BURGOS;204450;138;187;16787898,61
anon_S10984;CADIZ;39000;613;558;0
anon_S10985;GIRONA;43300;360;169;7549026,961
anon_S10986;HUELVA;0;39;247;3524467,731
anon_S10987;HUESCA;31900;42;66;4896277,498
anon_S10988;MELILLA;4800;2;0;0
anon_S10989;CADIZ;19200;84;106;289886,4136
anon_S10990;BADAJOZ;0;3;101;5713452,608
anon_S10991;MALAGA;86125;309;266;11579701,28
anon_S10992;MADRID;36200;439;679;27939678,73
anon_S10993;ALMERIA;0;44;36;0
anon_S10994;ASTURIAS;44580;71;0;439436,2168
anon_S10995;VALLADOLID;17400;217;123;2447564,014
anon_S10996;ASTURIAS;88525;158;263;23344631,97
anon_S10997;A CORUNA;28200;21;23;3795691,643
anon_S10998;ALBACETE;14400;27;136;7863766,767
anon_S10999;TARRAGONA;166400;864;905;3612306,892
anon_S11000;BURGOS;1500;127;83;0
anon_S11001;CANTABRIA;3750;138;97;1325912,115
anon_S11002;GRANADA;0;181;298;16123139,35
anon_S11003;GRANADA;0;57;114;7841203,802
anon_S11004;BALEARES;127200;980;1028;52318632,8
anon_S11005;CIUDAD REAL;4800;186;354;22785927,34
anon_S11006;ALICANTE;0;190;232;0
anon_S11007;VALENCIA;2500;111;63;663385,6562
anon_S11008;BARCELONA;284250;409;149;9630655,08
anon_S11009;OURENSE;168450;285;250;14084096,99
anon_S11010;BARCELONA;229000;684;104;524497,8889
anon_S11011;BARCELONA;89000;213;55;1640557,056
anon_S11012;LEON;29500;137;215;2236386,093
anon_S11013;CADIZ;68550;440;296;13002522,8
anon_S11014;TERUEL;15000;10;6;889470,3972
anon_S11015;BARCELONA;31200;352;262;3125228,417
anon_S11016;BARCELONA;427940;371;184;4655943,83
anon_S11017;ASTURIAS;32400;414;481;6593853,432
anon_S11018;VALENCIA;7500;13;3;36082,07978
anon_S11019;LLEIDA;0;262;206;0
anon_S11020;ASTURIAS;0;81;130;303148,2595
anon_S11021;GIRONA;863600;462;278;34955741,2
anon_S11022;GIRONA;537125;448;486;64970058,47
anon_S11023;SORIA;49600;253;211;14234234,9
anon_S11024;ZARAGOZA;450650;140;182;24496474,9
anon_S11025;MADRID;26400;516;120;2769707,732
anon_S11026;LUGO;0;3;0;0
anon_S11027;MADRID;457200;315;457;2789048,554
anon_S11028;GIRONA;205500;950;642;58962335,21
anon_S11029;MADRID;27000;398;324;221090,511
anon_S11030;VIZCAYA;171150;280;290;2537120,208
anon_S11031;A CORUNA;0;5;1;0
anon_S11032;MALAGA;69300;191;153;6873887,889
anon_S11033;LA RIOJA;19200;237;327;1881081,504
anon_S11034;ZARAGOZA;206900;551;678;5836341,756
anon_S11035;CORDOBA;0;0;16;333272,8275
anon_S11036;CORDOBA;180900;330;258;12289248,53
anon_S11037;BALEARES;145600;205;100;345450,2813
anon_S11038;VIZCAYA;9600;245;156;267566,962
anon_S11039;MADRID;475900;397;108;0
anon_S11040;MADRID;9600;344;229;1416027,489
anon_S11041;MADRID;626600;420;389;26673414,73
anon_S11042;CACERES;58050;288;456;24493815,35
anon_S11043;CORDOBA;0;244;357;0
anon_S11044;ASTURIAS;191900;181;105;12068396,32
anon_S11045;ZARAGOZA;29800;15;19;1979202,697
anon_S11046;LEON;128625;489;512;7234477,032
anon_S11047;TOLEDO;10000;37;180;8261545,48
anon_S11048;BALEARES;157800;246;115;0
anon_S11049;ZARAGOZA;12700;4;1;392837,8059
anon_S11050;VALENCIA;66600;251;216;8291153,551
anon_S11051;SEGOVIA;0;4;7;0
anon_S11052;VALENCIA;0;105;156;5379080,962
anon_S11053;MADRID;25800;197;96;70202,997
anon_S11054;NAVARRA;36200;130;38;0
anon_S11055;PONTEVEDRA;459800;91;30;1846357,447
anon_S11056;GIRONA;28800;289;256;2270181,761
anon_S11057;MADRID;271200;780;1441;31603549,88
anon_S11058;GRANADA;34500;508;504;10535081,93
anon_S11059;ALMERIA;3000;670;1243;72408248,34
anon_S11060;MADRID;12000;115;32;959388,4616
anon_S11061;ASTURIAS;52500;15;36;9175299,795
anon_S11062;BARCELONA;549550;361;150;5759709,613
anon_S11063;CASTELLON;206250;408;355;35330295,34
anon_S11064;ALMERIA;68750;445;525;11320919,86
anon_S11065;BARCELONA;352250;533;208;5733513,898
anon_S11066;CANTABRIA;124150;234;195;3987159,781
anon_S11067;BADAJOZ;43200;21;93;4950319,931
anon_S11068;BADAJOZ;0;16;61;141627,7455
anon_S11069;SEVILLA;0;313;511;12701366,36
anon_S11070;VIZCAYA;16800;364;209;852599,6513
anon_S11071;ALICANTE;19200;320;239;1123136,623
anon_S11072;BARCELONA;21825;376;79;0
anon_S11073;BARCELONA;497200;679;681;34049440,73
anon_S11074;ALMERIA;6300;53;192;2617233,23
anon_S11075;ALBACETE;0;20;98;1856352,957
anon_S11076;VALENCIA;62700;66;95;0
anon_S11077;SALAMANCA;0;0;0;0
anon_S11078;OURENSE;149800;272;235;2957301,188
anon_S11079;LUGO;27500;13;20;5070325,775
anon_S11080;BARCELONA;517025;1333;777;22566924,43
anon_S11081;OURENSE;35625;3;4;1008821,148
anon_S11082;LUGO;321575;378;372;36086993,01
anon_S11083;MADRID;41450;165;27;83561,5303
anon_S11084;CACERES;0;192;287;0
anon_S11085;ASTURIAS;9800;121;112;583305,6658
anon_S11086;BARCELONA;145800;274;361;15910162,31
anon_S11087;VALENCIA;79900;436;1319;226229815,7
anon_S11088;SEVILLA;56500;93;52;2964142
anon_S11089;JAEN;107880;85;204;34216785,31
anon_S11090;CACERES;39000;311;505;476277,9845
anon_S11091;ASTURIAS;252400;202;118;5448545,728
anon_S11092;CUENCA;0;0;0;0
anon_S11093;VALENCIA;794400;450;940;15887667,88
anon_S11094;BARCELONA;12600;197;227;0
anon_S11095;BARCELONA;244200;435;220;13323259,51
anon_S11096;HUESCA;15050;27;2;0
anon_S11097;BARCELONA;71550;586;444;25732573,2
anon_S11098;VALENCIA;176475;119;225;9050809,934
anon_S11099;GUIPUZCOA;122700;71;14;1616583,243
anon_S11100;PONTEVEDRA;31200;569;475;272370,538
anon_S11101;BARCELONA;12000;301;329;327793,7247
anon_S11102;MADRID;7400;143;43;150435,117
anon_S11103;BALEARES;32400;523;159;0
anon_S11104;TOLEDO;25500;23;31;1237816,173
anon_S11105;SALAMANCA;5400;12;42;3551897,006
anon_S11106;SALAMANCA;378350;287;538;104818112,6
anon_S11107;SEVILLA;128200;62;57;5864402,921
anon_S11108;SEVILLA;4800;142;107;959641,6538
anon_S11109;MURCIA;86000;216;275;5762137,665
anon_S11110;BADAJOZ;19200;130;362;53216323,86
anon_S11111;MALAGA;6050;382;488;9396566,655
anon_S11112;PONTEVEDRA;21700;86;113;1358379,676
anon_S11113;JAEN;47100;154;194;25649951,07
anon_S11114;VALLADOLID;1356250;175;299;14773102,7
anon_S11115;MADRID;194100;394;254;451839,7529
anon_S11116;GUADALAJARA;120100;184;207;14713266,51
anon_S11117;MALAGA;123750;613;209;7215009,091
anon_S11118;CORDOBA;77400;497;548;3195583,114
anon_S11119;BARCELONA;85425;155;16;479165,7239
anon_S11120;MALAGA;225800;397;341;11747050,75
anon_S11121;ZARAGOZA;83600;310;447;58877365,56
anon_S11122;TARRAGONA;167400;78;74;5827651,326
anon_S11123;VIZCAYA;177600;294;45;2847676,201
anon_S11124;BARCELONA;16900;87;15;0
anon_S11125;SEVILLA;61200;191;303;46343045,27
anon_S11126;BALEARES;412400;2160;446;23621678,34
anon_S11127;TARRAGONA;123750;136;74;12512734,82
anon_S11128;CORDOBA;0;96;392;0
anon_S11129;GUIPUZCOA;27700;140;30;2190048,964
anon_S11130;SEVILLA;67200;256;72;3275782,248
anon_S11131;GUIPUZCOA;65400;47;0;0
anon_S11132;ALICANTE;1001400;654;590;31531081,54
anon_S11133;ZARAGOZA;7500;59;134;18853636,97
anon_S11134;MURCIA;0;585;500;0
anon_S11135;BARCELONA;0;0;0;0
anon_S11136;OURENSE;134550;99;134;7643106,994
anon_S11137;MURCIA;32900;24;181;38039490,53
anon_S11138;ALICANTE;38400;144;213;2481342,906
anon_S11139;ALICANTE;67200;398;419;4820671,866
anon_S11140;CASTELLON;0;1044;895;0
anon_S11141;MADRID;0;0;1193;0
anon_S11142;MALAGA;0;28;119;2127711,961
anon_S11143;VALENCIA;24000;281;113;1332666,275
anon_S11144;CEUTA;37500;330;0;0
anon_S11145;ZAMORA;4800;9;39;2923267,92
anon_S11146;BARCELONA;815300;517;213;13133678,05
anon_S11147;CORDOBA;15000;21;78;1822173,796
anon_S11148;ALICANTE;105000;566;1172;252197,5577
anon_S11149;BARCELONA;0;161;326;0
anon_S11150;SEVILLA;0;0;0;0
anon_S11151;BARCELONA;59050;489;116;3474815,765
anon_S11152;MADRID;62550;150;22;195695,3687
anon_S11153;MADRID;0;254;257;588836,2103
anon_S11154;BARCELONA;9600;246;203;8896159,926
anon_S11155;VALENCIA;269400;411;602;14801381
anon_S11156;SALAMANCA;76900;24;6;1661417,118
anon_S11157;ALBACETE;233700;196;278;11316067,54
anon_S11158;MALAGA;0;183;12;1026795,43
anon_S11159;PONTEVEDRA;42650;155;155;5861369,767
anon_S11160;A CORUNA;0;0;0;0
anon_S11161;MALAGA;12000;46;15;0
anon_S11162;BARCELONA;692200;599;327;14208656,83
anon_S11163;BARCELONA;265700;663;209;1694340,056
anon_S11164;VALLADOLID;39600;444;548;25707083,99
anon_S11165;MADRID;3600;566;610;2571153,251
anon_S11166;BARCELONA;467400;408;82;3155445,958
anon_S11167;GRANADA;3750;160;122;0
anon_S11168;VALENCIA;226000;355;507;32126963,54
anon_S11169;ZARAGOZA;130650;804;1141;27975050,71
anon_S11170;OURENSE;18750;9;0;0
anon_S11171;MALAGA;29800;261;228;2079292,118
anon_S11172;LUGO;563425;377;247;43655046,34
anon_S11173;BARCELONA;44400;371;199;6930639,827
anon_S11174;BARCELONA;320700;366;116;3046450,284
anon_S11175;CANTABRIA;113100;103;89;6096745,057
anon_S11176;CANTABRIA;230100;361;464;60557691,63
anon_S11177;BARCELONA;0;200;54;30947,20655
anon_S11178;VALENCIA;17400;255;353;6425886,068
anon_S11179;VALENCIA;48575;202;323;10928076,89
anon_S11180;MADRID;168900;183;242;10886444,95
anon_S11181;MADRID;4800;685;291;179738,581
anon_S11182;OURENSE;0;4;12;411969,6792
anon_S11183;BARCELONA;26400;286;63;472376,7048
anon_S11184;VALLADOLID;0;2;10;23465,17727
anon_S11185;CASTELLON;8100;193;639;15892236,21
anon_S11186;A CORUNA;59700;296;231;14506215,12
anon_S11187;BARCELONA;2500;406;191;345845,544
anon_S11188;GUIPUZCOA;0;194;36;0
anon_S11189;VIZCAYA;364200;296;119;11772707,45
anon_S11190;HUELVA;107750;109;130;12308745,15
anon_S11191;MADRID;17100;800;833;3340073,72
anon_S11192;OURENSE;0;0;0;0
anon_S11193;BURGOS;74200;188;101;6284311,718
anon_S11194;MURCIA;28900;200;459;0
anon_S11195;ASTURIAS;0;107;167;269678,5826
anon_S11196;HUELVA;43350;144;583;17063162,16
anon_S11197;BADAJOZ;2400;211;245;0
